listing,year,reference,title,document_type,download_id,download_url
Chronological list by year,1951,No. 39 of 1951,Slum Clearance and Housing (Temporary Provision),amendment,31343,https://laws.gov.tt/ttdll-web/revision/download/31343?type=amendment
Chronological list by year,1951,No. 38 of 1951,Public Assistance (Amendment),amendment,27980,https://laws.gov.tt/ttdll-web/revision/download/27980?type=amendment
Chronological list by year,1951,No. 37 of 1951,Old Age Pensions (Amendment No. 2),amendment,31661,https://laws.gov.tt/ttdll-web/revision/download/31661?type=amendment
Chronological list by year,1951,No. 36 of 1951,Larceny (Amendment),amendment,18247,https://laws.gov.tt/ttdll-web/revision/download/18247?type=amendment
Chronological list by year,1951,No. 35 of 1951,"Port Services (Dues, Charges and Management) (Amendment)",amendment,63229,https://laws.gov.tt/ttdll-web/revision/download/63229?type=amendment
Chronological list by year,1951,No. 34 of 1951,Public Service Commission,amendment,63227,https://laws.gov.tt/ttdll-web/revision/download/63227?type=amendment
Chronological list by year,1951,No. 33 of 1951,Firearms and Ammunition (Amendment),amendment,63225,https://laws.gov.tt/ttdll-web/revision/download/63225?type=amendment
Chronological list by year,1951,No. 32 of 1951,Motor Vehicles and Road Traffic (Amendment),amendment,21499,https://laws.gov.tt/ttdll-web/revision/download/21499?type=amendment
Chronological list by year,1951,No. 31 of 1951,Police (Amendment),amendment,63223,https://laws.gov.tt/ttdll-web/revision/download/63223?type=amendment
Chronological list by year,1951,No. 30 of 1951,Motor Vehicles and Road Traffic (Amendment),amendment,21497,https://laws.gov.tt/ttdll-web/revision/download/21497?type=amendment
Chronological list by year,1951,No. 29 of 1951,Hotels (Development Encouragement) (Continuance),amendment,63221,https://laws.gov.tt/ttdll-web/revision/download/63221?type=amendment
Chronological list by year,1951,No. 28 of 1951,Private Schools,amendment,63219,https://laws.gov.tt/ttdll-web/revision/download/63219?type=amendment
Chronological list by year,1951,No. 27 of 1951,Education,amendment,8766,https://laws.gov.tt/ttdll-web/revision/download/8766?type=amendment
Chronological list by year,1951,No. 26 of 1951,Government Employees (Gratuities and Pensions),amendment,76726,https://laws.gov.tt/ttdll-web/revision/download/76726?type=amendment
Chronological list by year,1951,No. 25 of 1951,Oil Pollution of Territorial Waters,amendment,63217,https://laws.gov.tt/ttdll-web/revision/download/63217?type=amendment
Chronological list by year,1951,No. 24 of 1951,Summary Courts (Amendment),amendment,35671,https://laws.gov.tt/ttdll-web/revision/download/35671?type=amendment
Chronological list by year,1951,No. 23 of 1951,Income Tax (Amendment) (No. 3),amendment,11854,https://laws.gov.tt/ttdll-web/revision/download/11854?type=amendment
Chronological list by year,1951,No. 22 of 1951,Income Tax (Amendment) (No. 2),amendment,11852,https://laws.gov.tt/ttdll-web/revision/download/11852?type=amendment
Chronological list by year,1951,No. 21 of 1951,Jury (Amendment),amendment,14745,https://laws.gov.tt/ttdll-web/revision/download/14745?type=amendment
Chronological list by year,1951,No. 20 of 1951,Shouters Prohibition (Repeal),amendment,63215,https://laws.gov.tt/ttdll-web/revision/download/63215?type=amendment
Chronological list by year,1951,No. 19 of 1951,Old Age Pensions (Amendment),amendment,31657,https://laws.gov.tt/ttdll-web/revision/download/31657?type=amendment
Chronological list by year,1951,No. 18 of 1951,Public Assistance,amendment,63213,https://laws.gov.tt/ttdll-web/revision/download/63213?type=amendment
Chronological list by year,1951,No. 17 of 1951,Provident Fund (Amendment),amendment,27360,https://laws.gov.tt/ttdll-web/revision/download/27360?type=amendment
Chronological list by year,1951,No. 16 of 1951,Benjamin Semper (Gratuity and Reduced Pension),amendment,63211,https://laws.gov.tt/ttdll-web/revision/download/63211?type=amendment
Chronological list by year,1951,No. 15 of 1951,Theatres and Dance Halls (Amendment),amendment,33506,https://laws.gov.tt/ttdll-web/revision/download/33506?type=amendment
Chronological list by year,1951,No. 14 of 1951,Edwin Young (Gratuity and Reduced Pension),amendment,63209,https://laws.gov.tt/ttdll-web/revision/download/63209?type=amendment
Chronological list by year,1951,No. 13 of 1951,Summary Offences (Amendment),amendment,35497,https://laws.gov.tt/ttdll-web/revision/download/35497?type=amendment
Chronological list by year,1951,No. 12 of 1951,Fire Brigades (Amendment),amendment,63207,https://laws.gov.tt/ttdll-web/revision/download/63207?type=amendment
Chronological list by year,1951,No. 11 of 1951,Economic Programme Loan,amendment,63205,https://laws.gov.tt/ttdll-web/revision/download/63205?type=amendment
Chronological list by year,1951,No. 10 of 1951,General Local Loan (Municipal Corporations) (Amendment),amendment,11858,https://laws.gov.tt/ttdll-web/revision/download/11858?type=amendment
Chronological list by year,1951,No. 9 of 1951,General Local Loan (Amendment),amendment,12208,https://laws.gov.tt/ttdll-web/revision/download/12208?type=amendment
Chronological list by year,1951,No. 8 of 1951,General Loan and Stock,amendment,63203,https://laws.gov.tt/ttdll-web/revision/download/63203?type=amendment
Chronological list by year,1951,No. 7 of 1951,Pool Betting (Amendment),amendment,63201,https://laws.gov.tt/ttdll-web/revision/download/63201?type=amendment
Chronological list by year,1951,No. 6 of 1951,British Nationality Offences and Fees,amendment,63199,https://laws.gov.tt/ttdll-web/revision/download/63199?type=amendment
Chronological list by year,1951,No. 5 of 1951,Appropriation,amendment,12890,https://laws.gov.tt/ttdll-web/revision/download/12890?type=amendment
Chronological list by year,1951,No. 4 of 1951,Public Library (Amendment),amendment,63191,https://laws.gov.tt/ttdll-web/revision/download/63191?type=amendment
Chronological list by year,1951,No. 3 of 1951,Government Housing Loans (Amendment),amendment,63193,https://laws.gov.tt/ttdll-web/revision/download/63193?type=amendment
Chronological list by year,1951,No. 2 of 1951,Florence Kernahan (Gratuity and Reduced Pension),amendment,63195,https://laws.gov.tt/ttdll-web/revision/download/63195?type=amendment
Chronological list by year,1951,No. 1 of 1951,Income Tax (Amendment),amendment,11848,https://laws.gov.tt/ttdll-web/revision/download/11848?type=amendment
Chronological list by year,1950,No. 47 of 1950,Real Property (Amendment),amendment,63197,https://laws.gov.tt/ttdll-web/revision/download/63197?type=amendment
Chronological list by year,1950,No. 46 of 1950,Diseases of Animals (Amendment),amendment,63183,https://laws.gov.tt/ttdll-web/revision/download/63183?type=amendment
Chronological list by year,1950,No. 45 of 1950,Legislative and Executive Council Members (Classification of Status),amendment,63185,https://laws.gov.tt/ttdll-web/revision/download/63185?type=amendment
Chronological list by year,1950,No. 44 of 1950,Control of Importation of Live Fish,amendment,63187,https://laws.gov.tt/ttdll-web/revision/download/63187?type=amendment
Chronological list by year,1950,No. 43 of 1950,Friendly Societies,amendment,13241,https://laws.gov.tt/ttdll-web/revision/download/13241?type=amendment
Chronological list by year,1950,No. 42 of 1950,Legislative Council (Elections) (Amendment No. 3),amendment,63189,https://laws.gov.tt/ttdll-web/revision/download/63189?type=amendment
Chronological list by year,1950,No. 41 of 1950,Legislative Council (Elections) (Amendment No. 2),amendment,63175,https://laws.gov.tt/ttdll-web/revision/download/63175?type=amendment
Chronological list by year,1950,No. 40 of 1950,Aid to Pioneer Industries (Amendment),amendment,63177,https://laws.gov.tt/ttdll-web/revision/download/63177?type=amendment
Chronological list by year,1950,No. 39 of 1950,Currency,amendment,63179,https://laws.gov.tt/ttdll-web/revision/download/63179?type=amendment
Chronological list by year,1950,No. 38 of 1950,Nurses Registration,amendment,63181,https://laws.gov.tt/ttdll-web/revision/download/63181?type=amendment
Chronological list by year,1950,No. 37 of 1950,Pounds,amendment,26818,https://laws.gov.tt/ttdll-web/revision/download/26818?type=amendment
Chronological list by year,1950,No. 36 of 1950,Government Housing Loans (Amendment),amendment,63167,https://laws.gov.tt/ttdll-web/revision/download/63167?type=amendment
Chronological list by year,1950,No. 35 of 1950,Society of St. Vincent de Paul Incorporation,amendment,63169,https://laws.gov.tt/ttdll-web/revision/download/63169?type=amendment
Chronological list by year,1950,No. 34 of 1950,Excess Profits Tax (Post War Refunds),amendment,63171,https://laws.gov.tt/ttdll-web/revision/download/63171?type=amendment
Chronological list by year,1950,No. 33 of 1950,Pool Betting,amendment,63173,https://laws.gov.tt/ttdll-web/revision/download/63173?type=amendment
Chronological list by year,1950,No. 32 of 1950,Electricity Inspection (Amendment),amendment,6758,https://laws.gov.tt/ttdll-web/revision/download/6758?type=amendment
Chronological list by year,1950,No. 31 of 1950,Motor Launches,amendment,22756,https://laws.gov.tt/ttdll-web/revision/download/22756?type=amendment
Chronological list by year,1950,No. 30 of 1950,Legislative Council (Elections) (Amendment),amendment,63161,https://laws.gov.tt/ttdll-web/revision/download/63161?type=amendment
Chronological list by year,1950,No. 29 of 1950,Supplementary Appropriation,amendment,63159,https://laws.gov.tt/ttdll-web/revision/download/63159?type=amendment
Chronological list by year,1950,No. 28 of 1950,Pensions,amendment,25479,https://laws.gov.tt/ttdll-web/revision/download/25479?type=amendment
Chronological list by year,1950,No. 27 of 1950,Friendly Societies Housing Corporation,amendment,63165,https://laws.gov.tt/ttdll-web/revision/download/63165?type=amendment
Chronological list by year,1950,No. 26 of 1950,Trinidad Muslim League Incorporation,amendment,63163,https://laws.gov.tt/ttdll-web/revision/download/63163?type=amendment
Chronological list by year,1950,No. 25 of 1950,Fire Brigades (Amendment),amendment,63153,https://laws.gov.tt/ttdll-web/revision/download/63153?type=amendment
Chronological list by year,1950,No. 24 of 1950,Sugar Industry Special Funds,amendment,33164,https://laws.gov.tt/ttdll-web/revision/download/33164?type=amendment
Chronological list by year,1950,No. 23 of 1950,Labour Statistics (Amendment),amendment,63151,https://laws.gov.tt/ttdll-web/revision/download/63151?type=amendment
Chronological list by year,1950,No. 22 of 1950,Wages Councils (Amendment),amendment,63157,https://laws.gov.tt/ttdll-web/revision/download/63157?type=amendment
Chronological list by year,1950,No. 21 of 1950,Shop (Hours of Opening and Employment),amendment,31225,https://laws.gov.tt/ttdll-web/revision/download/31225?type=amendment
Chronological list by year,1950,No. 20 of 1950,Bankers Licences and Bank Notes (Amendment),amendment,63155,https://laws.gov.tt/ttdll-web/revision/download/63155?type=amendment
Chronological list by year,1950,No. 19 of 1950,Production of Cane,amendment,27070,https://laws.gov.tt/ttdll-web/revision/download/27070?type=amendment
Chronological list by year,1950,No. 18 of 1950,Friendly Societies,amendment,63145,https://laws.gov.tt/ttdll-web/revision/download/63145?type=amendment
Chronological list by year,1950,No. 17 of 1950,Pensions,amendment,25477,https://laws.gov.tt/ttdll-web/revision/download/25477?type=amendment
Chronological list by year,1950,No. 16 of 1950,Railways (Amendment),amendment,63143,https://laws.gov.tt/ttdll-web/revision/download/63143?type=amendment
Chronological list by year,1950,No. 15 of 1950,Supplemental Police,amendment,34984,https://laws.gov.tt/ttdll-web/revision/download/34984?type=amendment
Chronological list by year,1950,No. 14 of 1950,Police,amendment,63149,https://laws.gov.tt/ttdll-web/revision/download/63149?type=amendment
Chronological list by year,1950,No. 13 of 1950,Aid of Pioneer Industries,amendment,63147,https://laws.gov.tt/ttdll-web/revision/download/63147?type=amendment
Chronological list by year,1950,No. 12 of 1950,Income Tax (In Aid of industry),amendment,63137,https://laws.gov.tt/ttdll-web/revision/download/63137?type=amendment
Chronological list by year,1950,No. 11 of 1950,Rent Restriction Continuation,amendment,63135,https://laws.gov.tt/ttdll-web/revision/download/63135?type=amendment
Chronological list by year,1950,No. 10 of 1950,Motion Picture Films (Carriage and Storage),amendment,63141,https://laws.gov.tt/ttdll-web/revision/download/63141?type=amendment
Chronological list by year,1950,No. 9 of 1950,Agricultural Credit Bank (Amendment),amendment,63139,https://laws.gov.tt/ttdll-web/revision/download/63139?type=amendment
Chronological list by year,1950,No. 8 of 1950,State Lands,amendment,35368,https://laws.gov.tt/ttdll-web/revision/download/35368?type=amendment
Chronological list by year,1950,No. 7 of 1950,Port-of-Spain Corporation (Amendment),amendment,69379,https://laws.gov.tt/ttdll-web/revision/download/69379?type=amendment
Chronological list by year,1950,No. 6 of 1950,Registration of Business Names,amendment,28825,https://laws.gov.tt/ttdll-web/revision/download/28825?type=amendment
Chronological list by year,1950,No. 5 of 1950,Companies (Amendment),amendment,69381,https://laws.gov.tt/ttdll-web/revision/download/69381?type=amendment
Chronological list by year,1950,No. 4 of 1950,Gambling (Amendment),amendment,69375,https://laws.gov.tt/ttdll-web/revision/download/69375?type=amendment
Chronological list by year,1950,No. 3 of 1950,Governors Emoluments (Amendment),amendment,69377,https://laws.gov.tt/ttdll-web/revision/download/69377?type=amendment
Chronological list by year,1950,No. 2 of 1950,Provident Fund,amendment,27358,https://laws.gov.tt/ttdll-web/revision/download/27358?type=amendment
Chronological list by year,1950,No. 1 of 1950,Income Tax (Amendment),amendment,69371,https://laws.gov.tt/ttdll-web/revision/download/69371?type=amendment
Chronological list by year,1949,No. 40 of 1949,County Councils (Amendment),amendment,69373,https://laws.gov.tt/ttdll-web/revision/download/69373?type=amendment
Chronological list by year,1949,No. 39 of 1949,Rents of Small Agricultural Holdings (Amendment),amendment,69367,https://laws.gov.tt/ttdll-web/revision/download/69367?type=amendment
Chronological list by year,1949,No. 38 of 1949,Rent Restriction (Amendment),amendment,69369,https://laws.gov.tt/ttdll-web/revision/download/69369?type=amendment
Chronological list by year,1949,No. 37 of 1949,Motor Vehicles and Road Traffic (Amendment No. 2),amendment,21495,https://laws.gov.tt/ttdll-web/revision/download/21495?type=amendment
Chronological list by year,1949,No. 36 of 1949,Appropriation No. 2,amendment,69363,https://laws.gov.tt/ttdll-web/revision/download/69363?type=amendment
Chronological list by year,1949,No. 35 of 1949,Oil Field Fires Control (Amendment),amendment,69365,https://laws.gov.tt/ttdll-web/revision/download/69365?type=amendment
Chronological list by year,1949,No. 34 of 1949,Oil Mining and Refining (Amendment),amendment,69359,https://laws.gov.tt/ttdll-web/revision/download/69359?type=amendment
Chronological list by year,1949,No. 33 of 1949,Oil Bearing Sands (Water Control) (Amendment),amendment,69361,https://laws.gov.tt/ttdll-web/revision/download/69361?type=amendment
Chronological list by year,1949,No. 32 of 1949,Port-of-Spain Corporation (Amendment),amendment,69355,https://laws.gov.tt/ttdll-web/revision/download/69355?type=amendment
Chronological list by year,1949,No. 31 of 1949,San Fernando Slaugher Houses Bye Laws-(Validation),amendment,69357,https://laws.gov.tt/ttdll-web/revision/download/69357?type=amendment
Chronological list by year,1949,No. 30 of 1949,Mary Antionette Pierre (Gratuity and Pensions),amendment,69351,https://laws.gov.tt/ttdll-web/revision/download/69351?type=amendment
Chronological list by year,1949,No. 29 of 1949,Catherine Reid Ross (Widows Pensions),amendment,69353,https://laws.gov.tt/ttdll-web/revision/download/69353?type=amendment
Chronological list by year,1949,No. 28 of 1949,Arima Corporation (Amendment),amendment,69349,https://laws.gov.tt/ttdll-web/revision/download/69349?type=amendment
Chronological list by year,1949,No. 27 of 1949,Education (Amendment No. 2),amendment,8762,https://laws.gov.tt/ttdll-web/revision/download/8762?type=amendment
Chronological list by year,1949,No. 26 of 1949,United States Bases (Temporary Provisions) (Amendment),amendment,69347,https://laws.gov.tt/ttdll-web/revision/download/69347?type=amendment
Chronological list by year,1949,No. 25 of 1949,Bruce Stephens Trust (Amendment),amendment,4109,https://laws.gov.tt/ttdll-web/revision/download/4109?type=amendment
Chronological list by year,1949,No. 24 of 1949,West Indian United Baptist Sacred Order Incorporation,amendment,69345,https://laws.gov.tt/ttdll-web/revision/download/69345?type=amendment
Chronological list by year,1949,No. 23 of 1949,Law Revision,amendment,18409,https://laws.gov.tt/ttdll-web/revision/download/18409?type=amendment
Chronological list by year,1949,No. 22 of 1949,Cinematograph (Amendment),amendment,4394,https://laws.gov.tt/ttdll-web/revision/download/4394?type=amendment
Chronological list by year,1949,No. 21 of 1949,Excise (General Provisions) (Amendment),amendment,5917,https://laws.gov.tt/ttdll-web/revision/download/5917?type=amendment
Chronological list by year,1949,No. 20 of 1949,Wages Councils,amendment,69341,https://laws.gov.tt/ttdll-web/revision/download/69341?type=amendment
Chronological list by year,1949,No. 19 of 1949,Gambling (Amendment),amendment,76752,https://laws.gov.tt/ttdll-web/revision/download/76752?type=amendment
Chronological list by year,1949,No. 18 of 1949,Mount Saint Benedict Monastery (Incorporation) (Amendment),amendment,76750,https://laws.gov.tt/ttdll-web/revision/download/76750?type=amendment
Chronological list by year,1949,No. 17 of 1949,Education (Amendment),amendment,8756,https://laws.gov.tt/ttdll-web/revision/download/8756?type=amendment
Chronological list by year,1949,No. 16 of 1949,Landlord and Tenant (Amendment),amendment,69339,https://laws.gov.tt/ttdll-web/revision/download/69339?type=amendment
Chronological list by year,1949,No. 15 of 1949,Diplomatic Privileges (Extension) (Amendment),amendment,69337,https://laws.gov.tt/ttdll-web/revision/download/69337?type=amendment
Chronological list by year,1949,No. 14 of 1949,Lime Oil (Control of Manufacture),amendment,69335,https://laws.gov.tt/ttdll-web/revision/download/69335?type=amendment
Chronological list by year,1949,No. 13 of 1949,Aliens (Land Holding) (Amendment),amendment,69333,https://laws.gov.tt/ttdll-web/revision/download/69333?type=amendment
Chronological list by year,1949,No. 12 of 1949,Trinidad and Tobago Nursery Association Incorporation,amendment,69331,https://laws.gov.tt/ttdll-web/revision/download/69331?type=amendment
Chronological list by year,1949,No. 11 of 1949,Child Welfare League of Trinidad and Tobago Incorporation,amendment,69329,https://laws.gov.tt/ttdll-web/revision/download/69329?type=amendment
Chronological list by year,1949,No. 10 of 1949,Motor Vehicles and Road Traffic,amendment,21493,https://laws.gov.tt/ttdll-web/revision/download/21493?type=amendment
Chronological list by year,1949,No. 9 of 1949,Holy Name Convent Incorporation,amendment,69327,https://laws.gov.tt/ttdll-web/revision/download/69327?type=amendment
Chronological list by year,1949,No. 8 of 1949,Local Naturalisation (Repeal),amendment,69325,https://laws.gov.tt/ttdll-web/revision/download/69325?type=amendment
Chronological list by year,1949,No. 7 of 1949,Beekeeping and Bee Products (Amendment),amendment,3944,https://laws.gov.tt/ttdll-web/revision/download/3944?type=amendment
Chronological list by year,1949,No. 6 of 1949,Supplementary Appropriation,amendment,76747,https://laws.gov.tt/ttdll-web/revision/download/76747?type=amendment
Chronological list by year,1949,No. 5 of 1949,Central Library of Trinidad and Tobago,amendment,76745,https://laws.gov.tt/ttdll-web/revision/download/76745?type=amendment
Chronological list by year,1949,No. 4 of 1949,Harbours (Amendment),amendment,14342,https://laws.gov.tt/ttdll-web/revision/download/14342?type=amendment
Chronological list by year,1949,No. 3 of 1949,Appropriation,amendment,76742,https://laws.gov.tt/ttdll-web/revision/download/76742?type=amendment
Chronological list by year,1949,No. 2 of 1949,Petty Civil Courts (Amendment),amendment,24218,https://laws.gov.tt/ttdll-web/revision/download/24218?type=amendment
Chronological list by year,1949,No. 1 of 1949,Electric Installations (Buildings) (Amendment),amendment,6558,https://laws.gov.tt/ttdll-web/revision/download/6558?type=amendment
Chronological list by year,1948,No. 36 of 1948,Cinematograph Entertainments (Maximum Charges),amendment,69323,https://laws.gov.tt/ttdll-web/revision/download/69323?type=amendment
Chronological list by year,1948,No. 35 of 1948,San Fernando Corporation (Amendment),amendment,69321,https://laws.gov.tt/ttdll-web/revision/download/69321?type=amendment
Chronological list by year,1948,No. 34 of 1948,Public Authorities Protection (Amendment),amendment,69319,https://laws.gov.tt/ttdll-web/revision/download/69319?type=amendment
Chronological list by year,1948,No. 33 of 1948,Motor Vehicles and Road Traffic (Amendment),amendment,21491,https://laws.gov.tt/ttdll-web/revision/download/21491?type=amendment
Chronological list by year,1948,No. 32 of 1948,"Port Services (Dues, Charges and Management)",amendment,69311,https://laws.gov.tt/ttdll-web/revision/download/69311?type=amendment
Chronological list by year,1948,No. 31 of 1948,Cinematograph (Amendment),amendment,4386,https://laws.gov.tt/ttdll-web/revision/download/4386?type=amendment
Chronological list by year,1948,No. 30 of 1948,Income Tax (Amendment No. 3),amendment,69313,https://laws.gov.tt/ttdll-web/revision/download/69313?type=amendment
Chronological list by year,1948,No. 29 of 1948,Petroleum (Amendment),amendment,69315,https://laws.gov.tt/ttdll-web/revision/download/69315?type=amendment
Chronological list by year,1948,No. 28 of 1948,Customs (Amendment),amendment,9330,https://laws.gov.tt/ttdll-web/revision/download/9330?type=amendment
Chronological list by year,1948,No. 27 of 1948,Cocoa Industry (Amendment),amendment,69317,https://laws.gov.tt/ttdll-web/revision/download/69317?type=amendment
Chronological list by year,1948,No. 26 of 1948,Summary Offences (Amendment),amendment,35493,https://laws.gov.tt/ttdll-web/revision/download/35493?type=amendment
Chronological list by year,1948,No. 25 of 1948,Indictable Offences (Preliminary Enquiry) (Amendment),amendment,13049,https://laws.gov.tt/ttdll-web/revision/download/13049?type=amendment
Chronological list by year,1948,No. 24 of 1948,Summary Counts (Amendment),amendment,35667,https://laws.gov.tt/ttdll-web/revision/download/35667?type=amendment
Chronological list by year,1948,No. 22 of 1948,Gilbert Roberts (Pensions),amendment,69303,https://laws.gov.tt/ttdll-web/revision/download/69303?type=amendment
Chronological list by year,1948,No. 21 of 1948,Petroleum Office and Conservation Board (Amendment),amendment,69305,https://laws.gov.tt/ttdll-web/revision/download/69305?type=amendment
Chronological list by year,1948,No. 20 of 1948,Agricultural Credit Societies (Amendment),amendment,69307,https://laws.gov.tt/ttdll-web/revision/download/69307?type=amendment
Chronological list by year,1948,No. 19 of 1948,Re-organization of the Mines Department,amendment,5915,https://laws.gov.tt/ttdll-web/revision/download/5915?type=amendment
Chronological list by year,1948,No. 18 of 1948,Antibiotics,amendment,69309,https://laws.gov.tt/ttdll-web/revision/download/69309?type=amendment
Chronological list by year,1948,No. 17 of 1948,British and Allied Merchant Navy Club (Amendment),amendment,69295,https://laws.gov.tt/ttdll-web/revision/download/69295?type=amendment
Chronological list by year,1948,No. 16 of 1948,Jury (Amendment),amendment,14729,https://laws.gov.tt/ttdll-web/revision/download/14729?type=amendment
Chronological list by year,1948,No. 15 of 1948,Adoption of Children (Amendment),amendment,15270,https://laws.gov.tt/ttdll-web/revision/download/15270?type=amendment
Chronological list by year,1948,No. 14 of 1948,School Teachers Pensions (Amendment),amendment,69297,https://laws.gov.tt/ttdll-web/revision/download/69297?type=amendment
Chronological list by year,1948,No. 13 of 1948,Diseases of Animals (Amendment),amendment,69299,https://laws.gov.tt/ttdll-web/revision/download/69299?type=amendment
Chronological list by year,1948,No. 12 of 1948,Sugar industry Special Funds,amendment,69301,https://laws.gov.tt/ttdll-web/revision/download/69301?type=amendment
Chronological list by year,1948,No. 11 of 1948,Lands and Buildings Taxes (Amendment),amendment,17879,https://laws.gov.tt/ttdll-web/revision/download/17879?type=amendment
Chronological list by year,1948,No. 10 of 1948,Education (Amendment),amendment,8750,https://laws.gov.tt/ttdll-web/revision/download/8750?type=amendment
Chronological list by year,1948,No. 9 of 1948,Income Tax (Amendment No. 2),amendment,69287,https://laws.gov.tt/ttdll-web/revision/download/69287?type=amendment
Chronological list by year,1948,No. 8 of 1948,County Councils (Amendment),amendment,69289,https://laws.gov.tt/ttdll-web/revision/download/69289?type=amendment
Chronological list by year,1948,No. 7 of 1948,Marketing Board,amendment,69291,https://laws.gov.tt/ttdll-web/revision/download/69291?type=amendment
Chronological list by year,1948,No. 6 of 1948,Carenage Pier,amendment,69293,https://laws.gov.tt/ttdll-web/revision/download/69293?type=amendment
Chronological list by year,1948,No. 5 of 1948,Income Tax (Amendment),amendment,69281,https://laws.gov.tt/ttdll-web/revision/download/69281?type=amendment
Chronological list by year,1948,No. 4 of 1948,Appropriation,amendment,69279,https://laws.gov.tt/ttdll-web/revision/download/69279?type=amendment
Chronological list by year,1948,No. 3 of 1948,Public Works Loan (Amendment),amendment,69285,https://laws.gov.tt/ttdll-web/revision/download/69285?type=amendment
Chronological list by year,1948,No. 2 of 1948,Motor Vehicles and Road Traffic (Amendment),amendment,21489,https://laws.gov.tt/ttdll-web/revision/download/21489?type=amendment
Chronological list by year,1948,No. 1 of 1948,Agricultural Credit Bank (Amendment),amendment,69283,https://laws.gov.tt/ttdll-web/revision/download/69283?type=amendment
Chronological list by year,1947,No. 47 of 1947,Education (Amendment),amendment,8744,https://laws.gov.tt/ttdll-web/revision/download/8744?type=amendment
Chronological list by year,1947,No. 46 of 1947,Alexander Ewart Lakhan (Pension),amendment,69273,https://laws.gov.tt/ttdll-web/revision/download/69273?type=amendment
Chronological list by year,1947,No. 45 of 1947,Prevention of Crimes (Amendment),amendment,27182,https://laws.gov.tt/ttdll-web/revision/download/27182?type=amendment
Chronological list by year,1947,No. 44 of 1947,Released Prisoners Licences,amendment,69271,https://laws.gov.tt/ttdll-web/revision/download/69271?type=amendment
Chronological list by year,1947,No. 43 of 1947,Diplomatic Privileges (Extension),amendment,69277,https://laws.gov.tt/ttdll-web/revision/download/69277?type=amendment
Chronological list by year,1947,No. 42 of 1947,Supplementary Appropriation,amendment,69275,https://laws.gov.tt/ttdll-web/revision/download/69275?type=amendment
Chronological list by year,1947,No. 41 of 1947,Real Property (Amendment),amendment,69265,https://laws.gov.tt/ttdll-web/revision/download/69265?type=amendment
Chronological list by year,1947,No. 40 of 1947,Land Acquisition,amendment,16561,https://laws.gov.tt/ttdll-web/revision/download/16561?type=amendment
Chronological list by year,1947,No. 39 of 1947,Evidence (Amendment),amendment,5635,https://laws.gov.tt/ttdll-web/revision/download/5635?type=amendment
Chronological list by year,1947,No. 38 of 1947,Births and Deaths Registration (Amendment),amendment,3761,https://laws.gov.tt/ttdll-web/revision/download/3761?type=amendment
Chronological list by year,1947,No. 37 of 1947,Liquor Licences (Amendment),amendment,19529,https://laws.gov.tt/ttdll-web/revision/download/19529?type=amendment
Chronological list by year,1947,No. 36 of 1947,Summary Courts (Amendment),amendment,35663,https://laws.gov.tt/ttdll-web/revision/download/35663?type=amendment
Chronological list by year,1947,No. 35 of 1947,Probation of Offenders,amendment,27460,https://laws.gov.tt/ttdll-web/revision/download/27460?type=amendment
Chronological list by year,1947,No. 34 of 1947,Saw Mills (Amendment),amendment,69263,https://laws.gov.tt/ttdll-web/revision/download/69263?type=amendment
Chronological list by year,1947,No. 33 of 1947,Trade Disputes and Protection of Property (Amendment),amendment,33142,https://laws.gov.tt/ttdll-web/revision/download/33142?type=amendment
Chronological list by year,1947,No. 32 of 1947,Administration of Estates (Amendment),amendment,14918,https://laws.gov.tt/ttdll-web/revision/download/14918?type=amendment
Chronological list by year,1947,No. 31 of 1947,Letting of Houses-(Implied Terms),amendment,69269,https://laws.gov.tt/ttdll-web/revision/download/69269?type=amendment
Chronological list by year,1947,No. 30 of 1947,Sale of Produce (Amendment),amendment,30233,https://laws.gov.tt/ttdll-web/revision/download/30233?type=amendment
Chronological list by year,1947,No. 29 of 1947,Cocoa Subsidy (Special Taxation) (Amendment),amendment,69267,https://laws.gov.tt/ttdll-web/revision/download/69267?type=amendment
Chronological list by year,1947,No. 28 of 1947,Gambling (Amendment),amendment,69257,https://laws.gov.tt/ttdll-web/revision/download/69257?type=amendment
Chronological list by year,1947,No. 27 of 1947,Income Tax (In Aid of Industry),amendment,69255,https://laws.gov.tt/ttdll-web/revision/download/69255?type=amendment
Chronological list by year,1947,No. 26 of 1947,Trade Duty,amendment,69261,https://laws.gov.tt/ttdll-web/revision/download/69261?type=amendment
Chronological list by year,1947,No. 25 of 1947,Income Tax (Amendment No. 2),amendment,69259,https://laws.gov.tt/ttdll-web/revision/download/69259?type=amendment
Chronological list by year,1947,No. 24 of 1947,Marriage (Amendment),amendment,26588,https://laws.gov.tt/ttdll-web/revision/download/26588?type=amendment
Chronological list by year,1947,No. 23 of 1947,Hindu Marriage (Amendment),amendment,13762,https://laws.gov.tt/ttdll-web/revision/download/13762?type=amendment
Chronological list by year,1947,No. 22 of 1947,Merchant Shipping (Amendment),amendment,69499,https://laws.gov.tt/ttdll-web/revision/download/69499?type=amendment
Chronological list by year,1947,No. 21 of 1947,Income Tax (Amendment),amendment,69501,https://laws.gov.tt/ttdll-web/revision/download/69501?type=amendment
Chronological list by year,1947,No. 20 of 1947,Agricultural Credit Bank (Amendment),amendment,69495,https://laws.gov.tt/ttdll-web/revision/download/69495?type=amendment
